trial_id,model_id,density,metadata_surface_condition,attack_family,defense_condition,payload_id,phase1_payload_hash,task_id,task_hash,payload_condition,status
T06143,M2,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000144,,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,PHASE1_HASH_AUTHORIZED,PENDING
T06160,M2,D3,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000011,,d3_task_004,9eab416bdaaca2be564b72a3b7b53664a0c5427a267fa36050b48fc41f1d4392,PHASE1_HASH_AUTHORIZED,PENDING
T06734,M3,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000135,,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,PHASE1_HASH_AUTHORIZED,PENDING
T05454,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000055,,d3_task_014,1a9385da203ea5017652970e064db6a4a71f680a52bde85975dffdd1b392e240,PHASE1_HASH_AUTHORIZED,PENDING
T06633,M3,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000034,,d3_task_048,7cce081f2b831047c850771b01020482897baefd02607f96c10868e94e3bd836,PHASE1_HASH_AUTHORIZED,PENDING
T06469,M2,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000020,,d5_task_014,d5f37a1b7a460b64456e287a76d811fec6888d6b659ff25915816608d3b9d246,PHASE1_HASH_AUTHORIZED,PENDING
T07784,M4,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000135,,d5_task_038,3db86c7bc8177cf0b681488c2297d67ffdd28bd0d3cf5b07a5aecd5f0d4ea651,PHASE1_HASH_AUTHORIZED,PENDING
T07105,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000056,,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,PHASE1_HASH_AUTHORIZED,PENDING
T05474,M1,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000075,,d3_task_035,8ec2914f4c30bacc993c73a84e8d26070d75cedab3e079343d52557c284649be,PHASE1_HASH_AUTHORIZED,PENDING
T07338,M4,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000139,,d3_task_027,1cb682badb3f23c3160c85f2e7820a11e317097ca27b17347a1f3e479f2b2b1f,PHASE1_HASH_AUTHORIZED,PENDING
T06860,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000111,,d3_task_000,fe9dcac575dd9bccc05fc4415a39f23135f69e25260a17b300a9459859552c40,PHASE1_HASH_AUTHORIZED,PENDING
T06880,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000131,,d3_task_015,d61813a8bd35febe3ece9439efba452c4f8be8b4f31a4fa632692e984700e587,PHASE1_HASH_AUTHORIZED,PENDING
T06078,M2,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000079,,d3_task_002,20d5e01c65fb09db91cd3e467438075b70dc5248a9ea0e9eeb129f484439e888,PHASE1_HASH_AUTHORIZED,PENDING
T06714,M3,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000115,,d3_task_047,1bbb8f50dcf206593bc193c491d5816799f69c74311ced237dd17d0ca7cf8784,PHASE1_HASH_AUTHORIZED,PENDING
T07165,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000116,,d5_task_019,72491fb60f676566e807f8569c616c180f89ba02405b2930ce988f2ea97c392d,PHASE1_HASH_AUTHORIZED,PENDING
T06102,M2,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000103,,d3_task_000,fe9dcac575dd9bccc05fc4415a39f23135f69e25260a17b300a9459859552c40,PHASE1_HASH_AUTHORIZED,PENDING
T07131,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000082,,d5_task_042,28fa8f92eb3adea9cbb5a6137a52afec419a5be2215db6931135bb193b6da264,PHASE1_HASH_AUTHORIZED,PENDING
T07672,M4,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000023,,d5_task_034,dd3343525c2e757283c02c9d73aa829871244851a7133cdaa84d5ed25d722f23,PHASE1_HASH_AUTHORIZED,PENDING
T06407,M2,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000108,,d5_task_038,3db86c7bc8177cf0b681488c2297d67ffdd28bd0d3cf5b07a5aecd5f0d4ea651,PHASE1_HASH_AUTHORIZED,PENDING
T06801,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000052,,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,PHASE1_HASH_AUTHORIZED,PENDING
T05552,M1,D3,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000002,,d3_task_000,fe9dcac575dd9bccc05fc4415a39f23135f69e25260a17b300a9459859552c40,PHASE1_HASH_AUTHORIZED,PENDING
T06076,M2,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000077,,d3_task_037,f4c6ecda6ba063ea76b3597fa2777d2226dc835ba9461f0f821357230eecccff,PHASE1_HASH_AUTHORIZED,PENDING
T06667,M3,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000068,,d3_task_031,191934db3a3c4ac31d94e77e55fc0baa5db4d3eeb912d36104d5805d6aa2fe77,PHASE1_HASH_AUTHORIZED,PENDING
T07161,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000112,,d5_task_033,12350cfd7cc78c1bd26459556eb0fa698b1c7a8d5da0c2fe3299cfcdc45cba0a,PHASE1_HASH_AUTHORIZED,PENDING
T07541,M4,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000042,,d5_task_021,e0bc0661dab34ea9cde0853353c3849c876004dec2b31f9682def94f999052ec,PHASE1_HASH_AUTHORIZED,PENDING
T07056,M3,D5,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000006,,d5_task_018,d1af25890d140c8587fe05b360d0cdcd24c800ba67baeb2f57d74599c69d7aae,PHASE1_HASH_AUTHORIZED,PENDING
T06978,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000079,,d5_task_046,a4da74b0df3745292a981658c53939296616e538e9a38596758a08d8139f7294,PHASE1_HASH_AUTHORIZED,PENDING
T05691,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000142,,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,PHASE1_HASH_AUTHORIZED,PENDING
T07231,M4,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000032,,d3_task_023,a8e7ae19b01e01e52bc370d2a08148aef737d87847db2156b2c8d4399589d90a,PHASE1_HASH_AUTHORIZED,PENDING
T06246,M2,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000097,,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,PHASE1_HASH_AUTHORIZED,PENDING
T07261,M4,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000062,,d3_task_029,07f96c3e928777f06325e951e95b246c169395a34c99837e3e37efc73ce53f01,PHASE1_HASH_AUTHORIZED,PENDING
T07202,M4,D3,POISON_TD,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000002,,d3_task_025,bdb3af26beb36dad414033ca71f1ecdd509e9a7410f7c367e0e3257ac7c2b1a5,PHASE1_HASH_AUTHORIZED,PENDING
T07067,M3,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000018,,d5_task_029,9e7510326306e5113ab1948b02d7e8eeb62eb2473d920f8d2e6142f802d2902f,PHASE1_HASH_AUTHORIZED,PENDING
T07631,M4,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000132,,d5_task_014,d5f37a1b7a460b64456e287a76d811fec6888d6b659ff25915816608d3b9d246,PHASE1_HASH_AUTHORIZED,PENDING
T05699,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000153,,d3_task_044,5b30dcbd926147e68019e12b715a7e1f0ec783d6daea3a7fe8579f55f2d19b44,PHASE1_HASH_AUTHORIZED,PENDING
T07308,M4,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000109,,d3_task_038,f563c44d81ba354d65a8963f00a0fa1305a100f4332d062f71f65dbcd527f768,PHASE1_HASH_AUTHORIZED,PENDING
T05655,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000106,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,PHASE1_HASH_AUTHORIZED,PENDING
T07757,M4,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000108,,d5_task_009,ae0b99ef14b20231ac222602c46666ad96ac3c47b9d4af4156c93dd13c7d7f3e,PHASE1_HASH_AUTHORIZED,PENDING
T07770,M4,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000121,,d5_task_011,1d1c301946b08a1bfa6fd285a19dd85af4440bae3e3068299d873713505b5100,PHASE1_HASH_AUTHORIZED,PENDING
T06956,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000057,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,PHASE1_HASH_AUTHORIZED,PENDING
T06970,M3,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000071,,d5_task_013,c48b47e5d9de69b36fe54a6b755283065ccbde91adcbe6f037ad4d03649613cf,PHASE1_HASH_AUTHORIZED,PENDING
T07156,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000107,,d5_task_023,008139b66d8cdc64b16d223bcf8746a4f86842de334262eeba2fcb88095ecd87,PHASE1_HASH_AUTHORIZED,PENDING
T06851,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000102,,d3_task_048,7cce081f2b831047c850771b01020482897baefd02607f96c10868e94e3bd836,PHASE1_HASH_AUTHORIZED,PENDING
T06914,M3,D5,POISON_TD,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000015,,d5_task_011,1d1c301946b08a1bfa6fd285a19dd85af4440bae3e3068299d873713505b5100,PHASE1_HASH_AUTHORIZED,PENDING
T06000,M1,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000157,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,PHASE1_HASH_AUTHORIZED,PENDING
T05523,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000124,,d3_task_040,0adc205ffedd520e44728d8e627c5eab23adb13859b83c18e63c4e3007878574,PHASE1_HASH_AUTHORIZED,PENDING
T06920,M3,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000021,,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,PHASE1_HASH_AUTHORIZED,PENDING
T06299,M2,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000153,,d3_task_014,1a9385da203ea5017652970e064db6a4a71f680a52bde85975dffdd1b392e240,PHASE1_HASH_AUTHORIZED,PENDING
T07654,M4,D5,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000004,,d5_task_020,8cb9362f785892797e2c06bdefbe13da0e77974e4bcc83931e59edbbab6dfb31,PHASE1_HASH_AUTHORIZED,PENDING
T06962,M3,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000063,,d5_task_002,887d98ce84590a765e49b1dde50466ef246639ebe7bab36069f0bd042ddc0ddd,PHASE1_HASH_AUTHORIZED,PENDING
T05648,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000099,,d3_task_012,4d6faceb7612071fc8dcdb891241e10b20cff8b8e9e5504bba381fa041d39ad1,PHASE1_HASH_AUTHORIZED,PENDING
T06672,M3,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000073,,d3_task_003,c12fd93d477288ed8c9639d67eb6ff120075efccffcbb5f1089e0a7ac46845b2,PHASE1_HASH_AUTHORIZED,PENDING
T05933,M1,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000084,,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,PHASE1_HASH_AUTHORIZED,PENDING
T06831,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000082,,d3_task_005,7c4f5d29a5b4596835c2938d8449525c45f2f1afa6ba5680ef2fc22f0e0cb2d0,PHASE1_HASH_AUTHORIZED,PENDING
T05545,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000146,,d3_task_045,f26d26da7daaccc725197a1d7a38b904ca944e9cc27a84cebd614477b3efec3f,PHASE1_HASH_AUTHORIZED,PENDING
T07615,M4,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000116,,d5_task_041,5e2a3e04dcb0be985af633c4185fb91f305c1e5eccd445278a91988a986dc86e,PHASE1_HASH_AUTHORIZED,PENDING
T06363,M2,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000064,,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,PHASE1_HASH_AUTHORIZED,PENDING
T06465,M2,D5,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000016,,d5_task_037,adca19f7dd623362905866a25ddd10d4e989897940cf21af699f90d09d31302d,PHASE1_HASH_AUTHORIZED,PENDING
T06233,M2,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000084,,d3_task_013,15b44f5ce476b20657000bbf64e438ac7e1615c605e60845c35ecb5b692afa84,PHASE1_HASH_AUTHORIZED,PENDING
T06704,M3,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000105,,d3_task_034,f03139fef9d2eb1a5161a3fc8bf538dc5d3eee64fd988f26d260e0f0d05ea2b6,PHASE1_HASH_AUTHORIZED,PENDING
T06864,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000115,,d3_task_026,b0a7798fc737bc1a05a41914f36338cc89b74841e9cee1e3cefb4126f609ea94,PHASE1_HASH_AUTHORIZED,PENDING
T05544,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000145,,d3_task_023,a8e7ae19b01e01e52bc370d2a08148aef737d87847db2156b2c8d4399589d90a,PHASE1_HASH_AUTHORIZED,PENDING
T06712,M3,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000113,,d3_task_031,191934db3a3c4ac31d94e77e55fc0baa5db4d3eeb912d36104d5805d6aa2fe77,PHASE1_HASH_AUTHORIZED,PENDING
T06584,M2,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000135,,d5_task_014,d5f37a1b7a460b64456e287a76d811fec6888d6b659ff25915816608d3b9d246,PHASE1_HASH_AUTHORIZED,PENDING
T06992,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000093,,d5_task_013,c48b47e5d9de69b36fe54a6b755283065ccbde91adcbe6f037ad4d03649613cf,PHASE1_HASH_AUTHORIZED,PENDING
T06079,M2,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000080,,d3_task_035,8ec2914f4c30bacc993c73a84e8d26070d75cedab3e079343d52557c284649be,PHASE1_HASH_AUTHORIZED,PENDING
T05628,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000079,,d3_task_025,bdb3af26beb36dad414033ca71f1ecdd509e9a7410f7c367e0e3257ac7c2b1a5,PHASE1_HASH_AUTHORIZED,PENDING
T07428,M4,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000079,,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,PHASE1_HASH_AUTHORIZED,PENDING
T07282,M4,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000083,,d3_task_011,dfe20ac34df4da54087cf7c8706ea32b595b19f414d05a5cddfb79853c037f60,PHASE1_HASH_AUTHORIZED,PENDING
T07166,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000117,,d5_task_004,c160d0fa6bb01082fc0eaa042df6202e11bbfee4fcce3f8dd4a426439d8cd2d2,PHASE1_HASH_AUTHORIZED,PENDING
T05896,M1,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000047,,d5_task_004,c160d0fa6bb01082fc0eaa042df6202e11bbfee4fcce3f8dd4a426439d8cd2d2,PHASE1_HASH_AUTHORIZED,PENDING
T07241,M4,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000042,,d3_task_033,548f368b9b45c0e47781fa8698217b02f66f1059476f4fadac1357ad75415f2b,PHASE1_HASH_AUTHORIZED,PENDING
T07000,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000101,,d5_task_017,15e239348bbbc595f2255ab2135efb439cb03e864c13cedf77f2a609e167deb2,PHASE1_HASH_AUTHORIZED,PENDING
T06341,M2,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000042,,d5_task_027,cdf4212d2d39a044dd97ab77a4f67743ef9bb7984990ceea0849aeb5c7ce35fd,PHASE1_HASH_AUTHORIZED,PENDING
T06345,M2,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000046,,d5_task_016,2578dbcf58e974ba9cc74c40947a67e96a90105d34abf165591d629e93d456a7,PHASE1_HASH_AUTHORIZED,PENDING
T07043,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000144,,d5_task_012,a741ce7151c8b069b771c5cc141fd0ab37f238c470a451ea1f13ccca77fe35fa,PHASE1_HASH_AUTHORIZED,PENDING
T05824,M1,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000125,,d5_task_007,591c6b695c4488c3b88003a171d59ed48bfd7b819f9e57b6db8b59ed7669cbd9,PHASE1_HASH_AUTHORIZED,PENDING
T05464,M1,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000065,,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,PHASE1_HASH_AUTHORIZED,PENDING
T05533,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000134,,d3_task_003,c12fd93d477288ed8c9639d67eb6ff120075efccffcbb5f1089e0a7ac46845b2,PHASE1_HASH_AUTHORIZED,PENDING
T07127,M3,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000078,,d5_task_002,887d98ce84590a765e49b1dde50466ef246639ebe7bab36069f0bd042ddc0ddd,PHASE1_HASH_AUTHORIZED,PENDING
T07183,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000134,,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,PHASE1_HASH_AUTHORIZED,PENDING
T07095,M3,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000046,,d5_task_046,a4da74b0df3745292a981658c53939296616e538e9a38596758a08d8139f7294,PHASE1_HASH_AUTHORIZED,PENDING
T05810,M1,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000111,,d5_task_042,28fa8f92eb3adea9cbb5a6137a52afec419a5be2215db6931135bb193b6da264,PHASE1_HASH_AUTHORIZED,PENDING
T06983,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000084,,d5_task_007,591c6b695c4488c3b88003a171d59ed48bfd7b819f9e57b6db8b59ed7669cbd9,PHASE1_HASH_AUTHORIZED,PENDING
T06817,M3,D3,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000068,,d3_task_040,0adc205ffedd520e44728d8e627c5eab23adb13859b83c18e63c4e3007878574,PHASE1_HASH_AUTHORIZED,PENDING
T05891,M1,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000042,,d5_task_004,c160d0fa6bb01082fc0eaa042df6202e11bbfee4fcce3f8dd4a426439d8cd2d2,PHASE1_HASH_AUTHORIZED,PENDING
T06950,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000051,,d5_task_016,2578dbcf58e974ba9cc74c40947a67e96a90105d34abf165591d629e93d456a7,PHASE1_HASH_AUTHORIZED,PENDING
T06338,M2,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000039,,d5_task_023,008139b66d8cdc64b16d223bcf8746a4f86842de334262eeba2fcb88095ecd87,PHASE1_HASH_AUTHORIZED,PENDING
T05731,M1,D5,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000032,,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,PHASE1_HASH_AUTHORIZED,PENDING
T07250,M4,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000051,,d3_task_049,22621f691bd5996330f8e9a9b1b67892cf0f83f0c5ae848cc3762e60ea6bb0b7,PHASE1_HASH_AUTHORIZED,PENDING
T07591,M4,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000092,,d5_task_001,f6707342446e5b472f95c31105c911bafb1648f9c5d65b9c2584ca4d454c801c,PHASE1_HASH_AUTHORIZED,PENDING
T07787,M4,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000138,,d5_task_013,c48b47e5d9de69b36fe54a6b755283065ccbde91adcbe6f037ad4d03649613cf,PHASE1_HASH_AUTHORIZED,PENDING
T06198,M2,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000049,,d3_task_030,a4ec8ae3dbb2f7e705ce6c8fb9809ab31ef7c3e8f32f761b44278e29ceb7839f,PHASE1_HASH_AUTHORIZED,PENDING
T06613,M3,D3,POISON_TD,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000014,,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,PHASE1_HASH_AUTHORIZED,PENDING
T06159,M2,D3,POISON_CA,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000009,,d3_task_041,97838d2ebb1e15e41c3301cefc15a59f065ba99cfd215fb16d36e81c58f7c320,PHASE1_HASH_AUTHORIZED,PENDING
T07688,M4,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000039,,d5_task_018,d1af25890d140c8587fe05b360d0cdcd24c800ba67baeb2f57d74599c69d7aae,PHASE1_HASH_AUTHORIZED,PENDING
T07431,M4,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000082,,d3_task_034,f03139fef9d2eb1a5161a3fc8bf538dc5d3eee64fd988f26d260e0f0d05ea2b6,PHASE1_HASH_AUTHORIZED,PENDING
T06802,M3,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000053,,d3_task_022,36076bc55e5d464ad34daa935ab037c21de1be1db0acd314cd137c9c2d627a82,PHASE1_HASH_AUTHORIZED,PENDING
T07037,M3,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000138,,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,PHASE1_HASH_AUTHORIZED,PENDING
T05912,M1,D5,POISON_CA,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000063,,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,PHASE1_HASH_AUTHORIZED,PENDING
T06066,M2,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000067,,d3_task_046,5ed40e14eee620ce820e6757929f1693a500f05512b5c2f1244420e2a873f5eb,PHASE1_HASH_AUTHORIZED,PENDING
T05447,M1,D3,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000048,,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,PHASE1_HASH_AUTHORIZED,PENDING
T07509,M4,D5,POISON_TD,DIRECT_OVERRIDE,IHR_SPCE,PAYLOAD_000009,,d5_task_015,5299e252ff73ce77953a3c42cd1f8c82e6982e509b17e976fe282fab82da46cc,PHASE1_HASH_AUTHORIZED,PENDING
T06662,M3,D3,POISON_TD,DATA_EXFILTRATION,IHR_SPCE,PAYLOAD_000063,,d3_task_040,0adc205ffedd520e44728d8e627c5eab23adb13859b83c18e63c4e3007878574,PHASE1_HASH_AUTHORIZED,PENDING
T07735,M4,D5,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000086,,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,PHASE1_HASH_AUTHORIZED,PENDING
T06431,M2,D5,POISON_TD,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000132,,d5_task_038,3db86c7bc8177cf0b681488c2297d67ffdd28bd0d3cf5b07a5aecd5f0d4ea651,PHASE1_HASH_AUTHORIZED,PENDING
T05684,M1,D3,POISON_CA,CROSS_CAPABILITY_ESCALATION,IHR_SPCE,PAYLOAD_000135,,d3_task_001,2c2682441065ab3d5b71ab6b0419b445ef9dffa710fdfe44410490479fb33308,PHASE1_HASH_AUTHORIZED,PENDING
